"TimeGenerated [UTC]",DeviceId,SourceIp,UserId,UserPrincipalName,DestinationIp,DestinationPort,TenantId,TransactionId,ConnectionId,SessionId,TrafficType,DeviceCategory,DestinationFqdn,SourcePort,DeviceOperatingSystem,DeviceOperatingSystemVersion,AgentVersion,TransportProtocol,NetworkProtocol,Action,PolicyRuleId,PolicyId,SentBytes,ReceivedBytes,ReferrerHeader,OriginHeader,XForwardedFor,DestinationWebCategories,FilteringProfileId,FilteringProfileName,PolicyName,RuleName,InitiatingProcessName,ResourceTenantId,ThreatType,DestinationUrl,Description,AppId,ConnectorId,ConnectorName,ConnectorIp,ConnectionStatus,AccessType,ProcessingRegion,SourceSystem,Type
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"138.49.102.26",6419042465817269000,"75127760@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024n","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8234,2020,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"15.177.219.43",6419042465817269000,"85657621@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024q","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8184,1980,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"208.146.44.145",6419042465817269000,"26137303@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024t","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8188,2136,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"23.5.115.32",6419042465817269000,"69811298@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024v","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8258,2126,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"235.254.8.247",6419042465817269000,"97786550@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024u","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8343,2032,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"83.33.81.209",6419042465817269000,"53838569@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024s","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8209,2006,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"209.138.134.40",6419042465817269000,"75784057@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024m","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8195,1860,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM","-677150439900879600","55.129.79.102",8627087272850670000,"82951851@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r1bdb486f5bs6frxsr2xvdpac0000000kps00000000004pz","f5pTXkCbkUOdy48S.0",,microsoft365,Client,"outlook.office365.com",59065,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"117.63.117.30",6419042465817269000,"02838665@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142555Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024a","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8171,16771,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"182.228.55.252",6419042465817269000,"27009400@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079s00000000002cx","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"171.255.200.2",6419042465817269000,"80625637@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000251","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8309,2333,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"0.88.46.98",6419042465817269000,"26313579@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024w","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",14861,1969,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"173.172.118.104",6419042465817269000,"76057631@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000253","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8181,2004,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM","-677150439900879600","119.130.197.189",8627087272850670000,"89815435@obfuscated.com","52.96.103.50",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r1bdb486f5bs6frxsr2xvdpac0000000kps00000000004q3","f5pTXkCbkUOdy48S.0",,microsoft365,Client,"outlook.office365.com",59065,"Windows 11 Enterprise","10.0.26120","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5114,1374,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"220.168.59.122",6419042465817269000,"81741993@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000252","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",13454,1865,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"248.65.98.5",6419042465817269000,"79225236@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024x","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8163,1978,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:56.000 PM",8842076412819800000,"12.149.100.21",6419042465817269000,"71144104@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079s00000000002cy","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"90.155.13.26",6419042465817269000,"15816517@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025e","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8261,2352,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"225.42.208.37",6419042465817269000,"09649141@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000257","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8198,1992,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"5.82.169.87",6419042465817269000,"69127694@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025a","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8218,2021,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"70.7.248.189",6419042465817269000,"02460189@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025f","xJ2R1x0/akuLE7g2.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8241,6583,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"124.33.5.145",6419042465817269000,"70795660@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000259","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8345,2032,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"115.146.62.57",6419042465817269000,"82800062@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025k","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8170,1984,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"113.46.195.240",6419042465817269000,"71163858@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025h","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8254,2061,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"180.214.3.91",6419042465817269000,"43986981@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079s00000000002d7","611eb91aIEGCRHnv.0",,microsoft365,Client,"login.microsoftonline.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"backgroundTaskHost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"140.55.17.225",6419042465817269000,"92195124@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025c","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8196,2043,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:57.000 PM",8842076412819800000,"141.120.116.75",6419042465817269000,"03422215@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142556Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000024z","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8289,2936,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM","-3892823556970656300","245.239.206.231",7694247274529734000,"40913689@obfuscated.com","142.250.217.101",443,"31803c28-f705-4a43-808b-e8a4046c163e","aac7d747-3c30-4030-9824-aaeba7dbb2f4","lyx4yoZ1FkeS2Eo1.0.0",,internet,Client,"mail-ads.google.com",50416,"Windows 11 Enterprise","10.0.22631","1.7.158",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",2917,3514,,,,SearchEnginesAndPortals,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","msedge.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"81.229.110.127",6419042465817269000,"56699283@obfuscated.com","184.28.150.109",443,"31803c28-f705-4a43-808b-e8a4046c163e","555a0441-6972-468a-abae-340d6e633c0d","EwFPsMnwakygjtid.0",,internet,Client,"storeedgefd.dsx.mp.microsoft.com",51728,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",1415,16842,,,,ComputersAndTechnology,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","AgentExecutor.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"205.82.158.192",6419042465817269000,"60369315@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025y","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8256,2499,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"74.199.111.24",6419042465817269000,"17729709@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025d","611eb91aIEGCRHnv.0",,microsoft365,Client,"login.microsoftonline.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",3540,8847,,,,,,,,,"backgroundTaskHost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"76.145.140.246",6419042465817269000,"28773384@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025q","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8201,1998,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM","-1182680621469496300","95.22.175.138",4324042219996216000,"66832911@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r18fdd7677dbpvkndednma5xvn0000003f00000000000250","a8eKrNMft0+t7zLr.0",,microsoft365,Client,"outlook.office365.com",60257,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"172.53.248.118",6419042465817269000,"95114184@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142557Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025r","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",13372,1950,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM","-1182680621469496300","105.66.63.176",4324042219996216000,"91323933@obfuscated.com","52.96.113.130",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r18fdd7677dbpvkndednma5xvn0000003f0g0000000000ba","a8eKrNMft0+t7zLr.0",,microsoft365,Client,"outlook.office365.com",60257,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",5141,1452,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",7937251273847901000,"186.10.62.239","-5017752253452781000","39378440@obfuscated.com","142.250.217.69",443,"31803c28-f705-4a43-808b-e8a4046c163e","f2b7c74f-937f-4498-a3f6-9dde0cb3c1ef","+HSB5jqJ/Ee9gU6D.0",,internet,Client,"mail.google.com",50516,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,"64c79d23-7edd-4294-88dd-4f4792919de6","ccdc50c8-9ad3-41a9-9649-1ae37cc523f9",123382,120382,,,,WebBasedEmail,"5f6a3463-15ac-4b17-a080-cdbfac7307af","Baseline Profile","Allow all websites","*","brave.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"31.40.218.253",6419042465817269000,"31311034@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025x","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8213,1944,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"12.247.240.143",6419042465817269000,"18096633@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000261","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8259,1958,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"95.186.87.75",6419042465817269000,"44028991@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025u","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8179,2004,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:58.000 PM",8842076412819800000,"147.25.202.65",6419042465817269000,"98478146@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000025z","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8259,1958,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:59.000 PM",8842076412819800000,"145.200.180.129",6419042465817269000,"60415029@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142558Z-r15b5c656887xwvdxsqqknhrrc00000079sg000000000263","UgD4/JTfM0CvPiuN.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8183,10141,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:59.000 PM",4804539163559028000,"19.87.191.253","-7715671464244490000","44984843@obfuscated.com",,443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142559Z-r18fdd7677dxws681kh4r3b3mg0000003f800000000004rv","cHSNgRjpm0+JhwKp.0",,microsoft365,Client,"g.live.com",56674,"Windows 11 Enterprise","10.0.22631","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",0,0,,,,,,,,,"svchost.exe",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:59.000 PM",8842076412819800000,"212.215.147.128",6419042465817269000,"84637555@obfuscated.com","52.96.165.114",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142559Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000026a","Zp/aMNq+ykiTf85v.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8171,11090,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:59.000 PM",8842076412819800000,"100.189.255.199",6419042465817269000,"51206754@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142559Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000026e","F52JSfdGqUCMBOUV.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8316,2001,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
"6/26/2024, 2:25:59.000 PM",8842076412819800000,"101.178.191.240",6419042465817269000,"19038754@obfuscated.com","52.96.190.194",443,"31803c28-f705-4a43-808b-e8a4046c163e","20240626T142559Z-r15b5c656887xwvdxsqqknhrrc00000079sg00000000026c","OyM3entU/kCxhbbg.0",,microsoft365,Client,"outlook.office365.com",51719,"Windows 11 Enterprise","10.0.22635","2.0.0",Tcp,Ipv4,Allow,,"937d26fa-4e4a-4a0c-8b75-5c0c5402702c",8167,1993,,,,,,,,,"OUTLOOK.EXE",,,,,,,,,,,,,NetworkAccessTraffic
