TimeGenerated [UTC],access_method,account_id,account_name,acked,action,activity,alert,alert_id,alert_name,alert_type,app,app_activity,app_sessionid,appcategory,appsuite,asset_id,asset_object_id,breach_date,breach_description,breach_id,breach_media_references,breach_score,breach_target_references,browser,browser_sessionid,browser_version,bypass_traffic,category,cci,ccl,client_bytes,compliance_standards,conn_duration,conn_endtime,conn_starttime,connectionid,CononicalName,count_i,data_type,device,device_classification,dlp_file,dlp_incidentid,dlp_is_unique_count,dlp_mail_parent_id,dlp_parentid,dlp_profile,dlp_rule,dlp_rule_count,dlp_rule_severity,dlp_unique_count,domain,dst_country,dst_geoip_src,dst_latitude,dst_location,dst_longitude,dst_region,dst_timezone,dst_zipcode,dstip,dsthost,dstport,email_source,event_type,evt_src_chnl,exposure,external_collaborator_count,external_email,file_cls_encrypted,file_lang,file_path,file_size,file_type,from_user,fromlogs,hostname,http_transaction_count,iaas_asset_tags,iaas_remediated,instance,instance_id,internal_collaborator_count,justification_reason,justification_type,last_app,last_country,last_device,last_location,last_region,last_timestamp,log_file_name,malicious,malsite_category,malsite_country,malsite_id,malsite_ip_host,malsite_latitude,malsite_longitude,malsite_region,managed_app,managementID,matched_username,md5,mime_type,modified,netskope_activity,netskope_pop,notify_template,nsdeviceuid,numbytes,object,object_id,object_type,org,organization_unit,orig_ty,orignal_file_path,os,os_version,other_categories,outer_doc_type,owner,page,page_site,parent_id,password_type,policy,policy_actions,policy_id,profile_id,protocol,referer,region_id,region_name,req_cnt,requestid,resource_category,resource_group,resp_cnt,sa_profile_id,sa_profile_name,sa_rule_id,sa_rule_name,sa_rule_severity,sAMAccountName,sanctioned_instance,scan_type,serial,server_bytes,sessionid,severity,severity_level,severity_level_id,sfwder,sha256,shared_domains,shared_with,site,src_country,src_geoip_src,src_latitude,src_location,src_longitude,src_region,src_time,src_timezone,src_zipcode,srcip,suppression_end_time,suppression_key,suppression_start_time,telemetry_app,threat_match_field,threat_match_value,threat_source_id,threshold,threshold_time,timestamp,title_s,to_object,total_collaborator_count,traffic_type,transactionid,true_obj_category,true_obj_type,tss_mode,two_factor_auth,type_s,universal_connector,ur_normalized,url,user,user_generated,user_id,useragent,userip,userkey,userPrincipalName,web_universal_connector,TenantId,Type,_ResourceId
"16/06/2026, 06:26:43.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,73473666834719211,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:43 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591203,,,0,Web,73473666834719211,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:44.000",Client,,,FALSE,block,Browse,yes,,[Utility] DNS over HTTPS,policy,DNS Over HTTPS,,5754666634689974621,General,,,,,,,,,,Chrome,3663950846471756290,,,General,,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,US,0,37,Mountain View,-123,California,America/Los_Angeles,N/A,8.8.8.0,,443,,,,,0,,,,,0,,,,Corporate-6069,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,silent_block.html,4738C42D-C0B6-D106-5B14-2A66FDD66B73,0,,,,,,,,Windows 11,Windows NT 11.0,"[""General"",""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,dns.google/dns-query?dns=AAABAAABAAAAAAABA3d3dwdnc3RhdGljA2NvbQAAAQABAAApEAAAAAAAAFQADABQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,dns,,,[Utility] DNS over HTTPS,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,1122210977986776659,,,0,,,,,,,,,,0,,unknown,,,,,,,DOH,IN,0,28,Delhi,77,National Capital Territory of Delhi,Tue Jun 16 11:56:44 2026,Asia/Kolkata,110001,103.225.59.0,0,,0,,,,0,,,1781591204,,,0,CloudApp,1122210977986776659,,,,,nspolicy,,thomas.wilson@corporate.com,dns.google/dns-query,reuben.ramesh@corporate.com,,,Chrome,192.168.1.37,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,NL,0,52,Amsterdam,4,North Holland,Europe/Amsterdam,1012,13.69.109.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,eu-mobile.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852540901754113,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,51,South Croydon,-1,England,Tue Jun 16 07:26:45 2026,Europe/London,CR2,90.253.104.0,0,,0,,,,0,,,1781591205,,,0,Web,0,,,,,nspolicy,,claire.robinson@corporate.com,eu-mobile.events.data.microsoft.com,Morgan.Walker@corporate.com,,,,192.168.1.178,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,41,Des Moines,-94,Iowa,America/Chicago,50307,13.89.179.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,mobile.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853455964664335,,,0,,,,,,,,,,0,,,,,,,,,,IN,0,19,Pālghar,72,Maharashtra,Tue Jun 16 11:56:45 2026,Asia/Kolkata,401404,103.217.128.0,0,,0,,,,0,,,1781591205,,,0,Web,0,,,,,nspolicy,,neha.kapoor@corporate.com,mobile.events.data.microsoft.com,Mittali.Taurani@corporate.com,,,,192.168.1.39,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Azure DevOps,,0,Development Tools,,,,,,,,,,,0,,,Development Tools,84,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,29,San Antonio,-99,Texas,America/Chicago,78288,23.100.122.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Engineering"",""Marketing"",""Development Tools"",""Platforms"",""All Categories"",""Technology""]",,,rt.services.visualstudio.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393850142254775809,,,0,,,,,,,,,,0,,,,,,,,,Visual Studio,IN,0,12,Bengaluru,77,Karnataka,Tue Jun 16 11:56:45 2026,Asia/Kolkata,562130,49.207.195.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,0,,,,,nspolicy,,derek.johnson@corporate.com,rt.services.visualstudio.com,Mansi.Pandey@corporate.com,,,,192.168.1.102,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Post,yes,,[WEB] All Sector Web Access,policy,Anthropic Claude,,9115015412155731128,Generative AI,,,,,,,,,,,722979866996278186,,,All Sector Websites,83,high,0,,0,,,9215221511256502607,,1,,Mac Device,managed,,,,,,,,,,,,US,0,37,San Francisco,-123,California,America/Los_Angeles,N/A,160.79.104.0,,443,,,,,0,,,,,962,text/plain,,,HP6VRPXG3P6,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,54c809c37479543154c3640e32d872cc,,0,,,,D0FE0218-8F8A-53B2-0DEB-281635052363,0,,,Message,,,,,Mac OS,Mac OSX 26.5.1,"[""All Sector Websites"",""Engineering"",""Generative AI"",""Generative AI - Tools and Stores""]",,,api.anthropic.com,Anthropic,,,[WEB] All Sector Web Access,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,3650952565633792930,,,0,,,,,,,,,,0,,,,,,8cea17bdc1bc01cae94ea1d9c61adcee16229e39593ddd47de3f54a7e90f0b0c,,,Anthropic,IN,0,28,Gurugram,77,Haryana,Tue Jun 16 11:56:45 2026,Asia/Kolkata,122001,182.69.182.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,3650952565633792930,,,,,nspolicy,,anita.singh@corporate.com,api.anthropic.com/v1/messages,Priya.Mehrotra@corporate.com,,,"claude-cli/2.1.177 (external, claude-vscode, agent-sdk/0.3.177)",192.168.1.15,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:42.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,20.38.81.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,agents.amsub0202.manage.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852617724683521,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,50,Wimborne Minster,-2,England,Tue Jun 16 07:26:42 2026,Europe/London,BH21,94.0.33.0,0,,0,,,,0,,,1781591202,,,0,Web,0,,,,,nspolicy,,emily.stewart@corporate.com,agents.amsub0202.manage.microsoft.com,Rachael.Baker@corporate.com,,,,192.168.0.16,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Azure,,0,IaaS/PaaS,,,,,,,,,,,0,,,IaaS/PaaS,87,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,NL,0,52,Amsterdam,4,North Holland,Europe/Amsterdam,1012,40.113.176.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""IaaS/PaaS"",""DLP All Categories "",""Engineering"",""Marketing"",""Microsoft_Foundary_AI"",""All Categories"",""Technology""]",,,westeurope-5.in.applicationinsights.azure.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853456635777281,,,0,,,,,,,,,,0,,,,,,,,,Windows Azure,GB,0,51,Reading,-1,England,Tue Jun 16 07:26:45 2026,Europe/London,RG1,90.241.124.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,0,,,,,nspolicy,,rohan.desai@corporate.com,westeurope-5.in.applicationinsights.azure.com,Dipesh.Halai@corporate.com,,,,192.168.1.81,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:43.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,72.145.59.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.1,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,winatp-gw-neu.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853443943794179,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,52,Kettering,-1,England,Tue Jun 16 07:26:43 2026,Europe/London,NN16,86.31.94.0,0,,0,,,,0,,,1781591203,,,0,Web,0,,,,,nspolicy,,stefan.ionescu@corporate.com,winatp-gw-neu.microsoft.com,George.Tiganila@corporate.com,,,,192.168.0.225,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:44.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Accounts,,0,Application Suite,,,,,,,,,,,0,,,Application Suite,84,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,40.126.31.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Application Suite"",""DLP All Categories "",""Marketing"",""SSL NO DECRYPT ALL"",""All Categories"",""Risk and Crime"",""Technology""]",,,login.microsoftonline.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853449882906113,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Office 365 Suite,GB,0,50,Southampton,-2,England,Tue Jun 16 07:26:44 2026,Europe/London,SO32,94.6.58.0,0,,0,,,,0,,,1781591204,,,0,CloudApp,0,,,,,nspolicy,,andrew.bell@corporate.com,login.microsoftonline.com,michael.mann@corporate.com,,,,192.168.0.29,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Teams,,0,Collaboration,,,,,,,,,,,0,,,Collaboration,89,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,38,Washington,-79,Virginia,America/New_York,N/A,20.42.65.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Collaboration"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,teams.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852850190038529,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Teams,GB,0,51,City of London,-1,England,Tue Jun 16 07:26:45 2026,Europe/London,EC4R,145.224.90.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,0,,,,,nspolicy,,daniel.hayes@corporate.com,teams.events.data.microsoft.com,Ross.Goldie@corporate.com,,,,192.168.1.233,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,41,Des Moines,-94,Iowa,America/Chicago,50307,13.89.179.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,mobile.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853444908526083,,,0,,,,,,,,,,0,,,,,,,,,,GB,0,51,Brent,-1,England,Tue Jun 16 07:26:45 2026,Europe/London,N/A,143.58.186.0,0,,0,,,,0,,,1781591205,,,0,Web,0,,,,,nspolicy,,rebecca.fox@corporate.com,mobile.events.data.microsoft.com,catherine.wright@corporate.com,,,,192.168.1.138,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,8710398816070853195,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:45 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591205,,,0,Web,8710398816070853195,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Accounts,,0,Application Suite,,,,,,,,,,,0,,,Application Suite,84,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,NL,0,52,Amsterdam,4,North Holland,Europe/Amsterdam,1012,40.126.32.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Application Suite"",""DLP All Categories "",""Marketing"",""SSL NO DECRYPT ALL"",""All Categories"",""Risk and Crime"",""Technology""]",,,login.microsoftonline.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393853459462706433,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Office 365 Suite,GB,0,50,Haywards Heath,-1,England,Tue Jun 16 07:26:45 2026,Europe/London,RH16,109.150.120.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,0,,,,,nspolicy,,linda.martinez@corporate.com,login.microsoftonline.com,Anthony.Newman@corporate.com,,,,192.168.68.70,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Browse,yes,,[WEB] All Sector Web Access,policy,Microsoft Teams,,0,Collaboration,,,,,,,,,,,0,,,Collaboration,89,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,US,0,37,San Jose,-122,California,America/Los_Angeles,95141,20.184.175.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""Collaboration"",""DLP All Categories "",""Marketing"",""Business"",""All Categories"",""Technology""]",,,teams.events.data.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852410878348563,,,0,,,,,,,,,,0,,,,,,,,,Microsoft Teams,GB,0,51,City of London,-1,England,Tue Jun 16 07:26:45 2026,Europe/London,EC4R,18.168.47.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,0,,,,,nspolicy,,jordan.cooper@corporate.com,teams.events.data.microsoft.com,Ashley.Bailey@corporate.com,,,,192.168.23.18,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:43.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,3515517376565558726,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:43 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591203,,,0,Web,3515517376565558726,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,useralert,Browse,yes,,[WEB] Potentially Malicious Sites,policy,,,1767205726962671992,,,,,,,,,,,,5000178776037541454,,,Potentially malicious sites,0,unknown,0,,0,,,0,,1,,Windows Device,managed,,,,,,,,,,,,GB,0,51,London,-1,England,Europe/London,N/A,174.46.83.0,,80,,,,,0,,,,,0,,,,Corporate-96412,,,,,,0,,,,,,,,,,,[],,,,,,,no,,,,,0,,,14.html,B3CC260A-BFB2-714F-02F9-D8C96DB9B21B,0,,,,,,,,Windows 11,Windows NT 11.0,"[""Potentially malicious sites"",""Uncategorized"",""DLP All Categories "",""All Categories""]",,,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin?cacheHostOrigin=swdb02-mscdn.manage.microsoft.com,174.46.83.201,,,[WEB] Potentially Malicious Sites,,7FB181CEF851C88C 2026-06-15 15:05:33.202470,,HTTPS/1.1,,,,0,7863247045738140501,,,0,,,,,,,,,,0,,,,,,,,,174.46.83.201,GB,0,53,Halifax,-2,England,Tue Jun 16 07:26:45 2026,Europe/London,HX1,81.105.212.0,0,,0,,,,0,,,1781591205,,,0,Web,7863247045738140501,,,,,nspolicy,,kevin.brooks@corporate.com,174.46.83.201/c7a4bfbe-877b-44d5-ba40-d8df5298ae5e/48ce72f3-b6bb-472b-8c37-cbef80be50e8/283371b2-2794-4fcd-9377-974fd9ff2404.intunewin.bin,Charissa.Chang@corporate.com,,,Microsoft-Delivery-Optimization/10.1,192.168.0.164,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:45.000",Client,,,FALSE,alert,Browse,yes,,[WEB] Engineering Teams,policy,GitHub,,0,Development Tools,,,,,,,,,,,0,,,Development Tools,75,high,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IN,0,18,Pune,73,Maharashtra,Asia/Kolkata,411005,20.207.73.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Mac OSX 26.5.1,"[""Engineering"",""Development Tools"",""All Categories"",""DLP All Categories ""]",,,api.github.com,,,,[WEB] Engineering Teams,,,,,,,,0,3393853449572849153,,,0,,,,,,,,,,0,,,,,,,,,GitHub,IN,0,28,Gurugram,77,Haryana,Tue Jun 16 11:56:45 2026,Asia/Kolkata,122001,182.69.182.0,0,,0,,,,0,,,1781591205,,,0,CloudApp,0,,,,,nspolicy,,anita.singh@corporate.com,api.github.com,Priya.Mehrotra@corporate.com,,,,192.168.1.15,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
"16/06/2026, 06:26:46.000",Client,,,FALSE,alert,,yes,,[WEB] All Sector Web Access,policy,,,0,,,,,,,,,,,,0,,,All Sector Websites,0,unknown,0,,0,,,0,,1,,Other,,,,,,,,,,,,,IE,0,53,Dublin,-7,Leinster,Europe/Dublin,D02,72.145.59.0,,443,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,[],,,,,,,,,,,,0,,,, ,0,,,,,,,,,Windows NT 11.0,"[""All Sector Websites"",""DLP All Categories "",""Marketing"",""All Categories"",""Technology""]",,,winatp-gw-neu.microsoft.com,,,,[WEB] All Sector Web Access,,,,,,,,0,3393852831265311235,,,0,,,,,,,,,,0,,,,,,,,,,IN,0,28,Sonīpat,77,Haryana,Tue Jun 16 11:56:46 2026,Asia/Kolkata,131001,223.185.58.0,0,,0,,,,0,,,1781591206,,,0,Web,0,,,,,nspolicy,,sanjay.gupta@corporate.com,winatp-gw-neu.microsoft.com,pankaj.kumar@corporate.com,,,,192.168.1.9,,,,16b4146d-f75d-47d9-a115-bbd9ccafb19a,NetskopeAlerts_CL,
