TenantId,TimeGenerated [UTC],Kind,Etag,OwnerDomain,SrcIpAddr,IdApplicationName,IdCustomerId,IdUniqueQualifier,IdTime,NetworkIpAsn,NetworkInfoRegionCode,NetworkInfoSubdivisionCode,ActorEmail,ActorCallerType,ActorProfileId,ActorKey,ActorApplicationInfoOauthClientId,ActorApplicationInfoApplicationName,ActorApplicationInfoImpersonation,ResourceDetails,EventType,EventName,EventParameters,AppName,ApplicationName,ClientType,DeviceId,DeviceType,GroupEmail,NewValue,OldValue,OwnerEmail,EventResourceId,EventResourceName,RuleName,SharedDriveId,TargetDomain,UserAgent,UserEmail,Value,Visibility,Timestamp,BrowserVersion,ChromeOrgUnitId,ContentHash,ContentName,ContentRiskLevel,ContentSize,ContentTransferMethod,ContentType,DeviceName,DevicePlatform,DeviceUser,EventResult,OrgUnitName,ProfileUserName,ScanId,TriggerDestination,TriggerSource,TriggerType,Url,VirtualDeviceId,AccountState,ActorIsCollaboratorAccount,ApiKind,ApplicationEdition,Billable,CalendarId,ClientId,DestinationFolderId,DestinationFolderTitle,DocId,DocTitle,DocType,DstUserUpn,DestUserUpn,DvcGuid,DvcInterfaceGuid,DvcModelName,DvcModelNumber,DvcType,EventEndTime,EventGuest,EventId,EventMessage,EventOriginalMessage,EventProduct,EventResponseStatus,EventStartTime,EventTitle,EventUid,EventVendor,GroupDomain,IosVendorId,IosVendorUID,IsSecondFactor,IsSuspicious,LastSyncAuditDate,LoginChallengeMethod,LoginChallengeStatus,LoginType,ModuleName,NotificationMessageId,NotificationMethod,NotificationType,OldEventTitle,OldVisibility,OrganizerCalendarId,OriginatingAppId,OsProperty,Owner,OwnerIsSharedDrive,OwnerIsTeamDrive,PrimaryEvent,ProcessName,RegisterPrivelege,Resource_Id,RoleName,Scope,ScopeData,SerialNumber,SourceFolderId,SourceFolderTitle,TargetCalendarId,TargetUserDomain,TargetUserName,TeamDriveId,UserAadid,UserAgentOriginal,VisibilityChange,SourceSystem,Type
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 2:02:40.284 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/m8GFTbNFvACiT1KYer3KzPoBqBs""",,10.0.0.19,login,CusID00abc,-3.09E+18,2026-06-30T14:02:40.2840000Z,[22616],US,US-IL,user000001@test.com,USER,123456787654321200018,,,,,"[{""id"":""abcd1234ef0018"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000018@test.com""}]",account_warning,passkey_enrolled,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passkey_enrolled,,Google Workspace Activity Reports,,,,,Google,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 3:42:28.825 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/O7JBTp4zGGIJmguw1GcCossBOPg""",,10.0.0.18,login,CusID00abc,4739013364583487278,2026-06-30T15:42:28.8250000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200017,,,,,"[{""id"":""abcd1234ef0017"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000017@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 12:30:05.820 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/VJrLdANJmk6E1e-3e1wfAen6Rlg""",,10.0.0.20,login,CusID00abc,-5.43E+18,2026-06-30T12:30:05.8200000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200019,,,,,"[{""id"":""abcd1234ef0019"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000019@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""device_prompt""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""device_prompt""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 2:02:42.384 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/p51N7tCyQeNBohEhwQbGUaVWYoA""",,10.0.0.19,login,CusID00abc,5184668137314961800,2026-06-30T14:02:42.3840000Z,[22616],US,US-IL,user000001@test.com,,123456787654321200018,,,,,"[{""id"":""abcd1234ef0018"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000018@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 3:58:03.630 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/tG4HsR0g4PGCC5rQnx3_IuYxBaQ""",,10.0.0.6,login,CusID00abc,-1.73E+18,2026-06-30T15:58:03.6300000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 12:30:05.820 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/XcsUcL0VRXIuki3pcH4xS4zdNk8""",,10.0.0.20,login,CusID00abc,1711058938154206232,2026-06-30T12:30:05.8200000Z,[22616],US,US-GA,user000001@test.com,,123456787654321200019,,,,,"[{""id"":""abcd1234ef0019"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000019@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""device_prompt""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""device_prompt""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 3:22:42.094 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/tlmzVI7D-BxeFkFUq2z4uXub2rs""",,10.0.0.18,login,CusID00abc,-1.12E+18,2026-06-30T15:22:42.0940000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200017,,,,,"[{""id"":""abcd1234ef0017"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000017@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 3:58:12.921 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/5mjXIq0-bCnVZVWQkZmYGaf0XQI""",,10.0.0.6,login,CusID00abc,7628960745346565868,2026-06-30T15:58:12.9210000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 7:01:09.444 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/L2-8hs6-OLHrAQa7LiObQ1A0tj0""",,10.0.0.21,login,CusID00abc,3412141205718241523,2026-06-29T19:01:09.4440000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200001,,,,,"[{""id"":""abcd1234ef0001"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000001@test.com""}]",login,login_verification,"{""login_type"":""saml"",""login_challenge_method"":[""saml""],""login_challenge_status"":""passed"",""is_second_factor"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,FALSE,,,"[""saml""]",passed,saml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 7:39:57.894 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/kFqGvHcxznXCLLVeYXDSDVWkEC4""",,10.0.0.22,login,CusID00abc,-5.51E+18,2026-06-29T19:39:57.8940000Z,[22616],US,US-IL,user000001@test.com,,123456787654321200020,,,,,"[{""id"":""abcd1234ef0020"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000020@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""idv_preregistered_phone""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""idv_preregistered_phone""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 7:39:57.894 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/DuYTKoBw1Wk4grnR31qq6mFBwUw""",,10.0.0.22,login,CusID00abc,169446562919189163,2026-06-29T19:39:57.8940000Z,[22616],US,US-IL,user000001@test.com,,123456787654321200020,,,,,"[{""id"":""abcd1234ef0020"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000020@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""idv_preregistered_phone""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""idv_preregistered_phone""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 6:24:03.856 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/wygWzFqN8rBogHi95JK-MGNEqgQ""",,10.0.0.23,login,CusID00abc,-3.80E+18,2026-06-29T18:24:03.8560000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200021,,,,,"[{""id"":""abcd1234ef0021"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000021@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 9:22:18.572 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/1pDnMhDwkZhLlKNnoUue_nW5as4""",,10.0.0.23,login,CusID00abc,3483765359545057085,2026-06-29T21:22:18.5720000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200021,,,,,"[{""id"":""abcd1234ef0021"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000021@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 7:01:09.444 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/yRIEvlz_iqQ3X5fRAhpXud1Ru2A""",,10.0.0.21,login,CusID00abc,-1.75E+18,2026-06-29T19:01:09.4440000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200001,,,,,"[{""id"":""abcd1234ef0001"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000001@test.com""}]",login,login_success,"{""login_type"":""saml"",""login_challenge_method"":[""saml""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""saml""]",,saml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 8:31:33.636 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/SRdlnJKbGX7GJjkSGkZ4daHAXrw""",,10.0.0.8,login,CusID00abc,-3.81E+18,2026-06-29T20:31:33.6360000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200007,,,,,"[{""id"":""abcd1234ef0007"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000007@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 10:56:28.496 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/Z2NI_JwNYV9iIVjGZbHjuIznddY""",,10.0.0.15,login,CusID00abc,-9.01E+18,2026-06-29T22:56:28.4960000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200014,,,,,"[{""id"":""abcd1234ef0014"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000014@test.com""}]",login,login_failure,"{""login_type"":""google_password"",""login_challenge_method"":[""none""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_failure,,Google Workspace Activity Reports,,,,,Google,,,,,,,"[""none""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/29/2026, 11:46:34.321 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/3FVCvCB6UFBB3Jdy3MMCu2qP9Qo""",,10.0.0.18,login,CusID00abc,8114899873680095193,2026-06-29T23:46:34.3210000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200017,,,,,"[{""id"":""abcd1234ef0017"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000017@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 5:35:40.274 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/xT-Fpg-Meo5Sv_Pqg0unb26U5hc""",,10.0.0.11,login,CusID00abc,-5.47E+18,2026-06-30T17:35:40.2740000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200010,,,,,"[{""id"":""abcd1234ef0010"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000010@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""idv_preregistered_phone""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""idv_preregistered_phone""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 5:34:38.054 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/AbZEADxybV9lO7t6Lmp1q2iFjAc""",,10.0.0.24,login,CusID00abc,-3.82E+18,2026-06-30T17:34:38.0540000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200022,,,,,"[{""id"":""abcd1234ef0022"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000022@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""passkey""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""passkey""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 8:58:55.757 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/btr8om8GSVp_V9Ai07WxTr7qrBo""",,10.0.0.25,login,CusID00abc,-2.72E+18,2026-06-30T20:58:55.7570000Z,[22616],US,US-CA,user000001@test.com,,123456787654321200023,,,,,"[{""id"":""abcd1234ef0023"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000023@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""idv_preregistered_phone""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""idv_preregistered_phone""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 5:34:38.054 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/zSr491uHUyP8fuh9lpPRxyCTQ5A""",,10.0.0.24,login,CusID00abc,9166218342334322429,2026-06-30T17:34:38.0540000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200022,,,,,"[{""id"":""abcd1234ef0022"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000022@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""passkey""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""passkey""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 5:42:23.560 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/8QD-Awo1pdBQuCgNo2SB5URBRTk""",,10.0.0.8,login,CusID00abc,-2.18E+18,2026-06-30T17:42:23.5600000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200007,,,,,"[{""id"":""abcd1234ef0007"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000007@test.com""}]",login,login_success,"{""login_type"":""reauth"",""login_challenge_method"":[""none""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""none""]",,reauth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 6:00:31.116 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/AtVmCRbFFHlOzQAUe7qQsc6yUM0""",,10.0.0.6,login,CusID00abc,2137361195386878091,2026-06-30T18:00:31.1160000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_success,"{""login_type"":""google_password"",""login_challenge_method"":[""password"",""device_prompt""],""is_suspicious"":false}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_success,,Google Workspace Activity Reports,,,,,Google,,,,,FALSE,,"[""password"",""device_prompt""]",,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 5:35:40.274 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/JvNoamASKwoRyTeLyOAOfRDMqeA""",,10.0.0.11,login,CusID00abc,-3.67E+18,2026-06-30T17:35:40.2740000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200010,,,,,"[{""id"":""abcd1234ef0010"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000010@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""idv_preregistered_phone""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""idv_preregistered_phone""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
123abcd1-12ab-23cd-45ef-1234abcd432a,"6/30/2026, 6:00:31.116 PM",admin#reports#activity,"""3Uy7N2fsLO-UJLJooEizV70OrVTg5GdiS5meIFM6OVQ/uGOaLlYcpQylVIJ5W6uI3RNYPpE""",,10.0.0.6,login,CusID00abc,-2.59E+18,2026-06-30T18:00:31.1160000Z,[22616],US,US-WA,user000001@test.com,,123456787654321200003,,,,,"[{""id"":""abcd1234ef0003"",""type"":""USER"",""ownerDetails"":{""ownerType"":""CUSTOMER"",""ownerIdentity"":[{""customerIdentity"":{""id"":""0001abcd""}}]},""title"":""user000003@test.com""}]",login,login_verification,"{""login_type"":""google_password"",""login_challenge_method"":[""device_prompt""],""login_challenge_status"":""passed"",""is_second_factor"":true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,login_verification,,Google Workspace Activity Reports,,,,,Google,,,,TRUE,,,"[""device_prompt""]",passed,google_password,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GoogleWorkspaceReports
