SourceSystem,"TimeGenerated [UTC]","uuid_s","session_uuid","timestamp [UTC]",country,category,"action_type",details,"target_user",client,location,"actor_uuid","actor_details",action,"object_type","object_uuid","object_details","aux_id","aux_uuid","aux_details","aux_info",session,"used_version","vault_uuid","item_uuid",user,"log_source",TenantId,Type,"_ResourceId"
,"2/10/2024, 6:30:02.910 AM",FOL4V7MXMVFP3MV3FWZNBLXEPU,K5OG37374ZBATHEEEQQ7GODW6E,"2/10/2024, 6:28:52.290 AM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 1:05:03.754 PM",433FIJKUFZFEHBKQ6K356FX7OY,Z3TKCP7GP5HVFA7BQC5HZFSUIA,"2/10/2024, 1:00:36.513 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 4:30:04.842 PM",6DNO6DP2E5CPRP7IVCGIYKWNZY,M4PRFWP5MVDNVIVPZ4CI3TNYJA,"2/10/2024, 4:26:24.771 PM",NL,success,"credentials_ok",,"{""uuid"":""54SFBG7JOJEQRKEY5TQ7JXRFVA"",""name"":""Gus Fring"",""email"":""gus.fring@securehats.nl""}","{""app_name"":""1Password for iOS"",""app_version"":""81024044"",""platform_name"":""iPhone"",""platform_version"":""iPhone16,1 (D83AP)"",""os_name"":""iOS"",""os_version"":""17.1.2"",""ip_address"":""84.241.198.229""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3252,""longitude"":4.9711}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 5:40:04.072 PM",DFZ4LOP65VE2FFRRY3YXAVHE6A,SRC6HOEVCBDZLG3UVHZCRYXCFU,"2/10/2024, 5:37:53.683 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 2:30:05.371 AM",MNQJBJGJXRF5FGZE5HL4MX3XAM,2GK5PN5JYNHF3BH5ZO46VCNBRA,"2/10/2024, 2:28:36.308 AM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 8:20:04.935 PM",CVEURSJIB5EV7HSRRMDYZS5FPQ,HQ26RJUKDRFS7NSDCJHNHKYJAQ,"2/10/2024, 8:18:01.822 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 5:10:04.785 AM",EKUVKQOMMVBP5PAQBW42G2MAVI,GIEBL4BXQFDY5PHCG2LEMIGZWM,"2/10/2024, 5:08:46.704 AM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 2:00:03.208 PM",2ZRFGQDKZRH3TCUVIO77EVBE6M,SWRPGBZNZVD3ZBGGZGAHGYDKLQ,"2/10/2024, 1:57:59.581 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 4:20:02.506 PM",OHMBHJJIUJGLTH4BKG2JGNN27M,TKSRLCDXKNHHTHKDEJVEOER65A,"2/10/2024, 4:17:35.485 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 4:25:04.232 PM",QTPTMPU6XND4JIV5ZJDWKLGA5U,L4QOO2ZR4FDQHKYSQFP65YNSEY,"2/10/2024, 4:20:16.814 PM",NL,success,"credentials_ok",,"{""uuid"":""54SFBG7JOJEQRKEY5TQ7JXRFVA"",""name"":""Gus Fring"",""email"":""gus.fring@securehats.nl""}","{""app_name"":""1Password for iOS"",""app_version"":""81024044"",""platform_name"":""iPhone"",""platform_version"":""iPhone16,1 (D83AP)"",""os_name"":""iOS"",""os_version"":""17.1.2"",""ip_address"":""84.241.198.229""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3252,""longitude"":4.9711}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 6:20:05.101 PM",ZJBKM2EGFZCRVPKDOWRALICYP4,YSTASSOMLRBWPJFE4D35HYUFM4,"2/10/2024, 6:17:57.774 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"2/10/2024, 7:40:05.487 PM",A4SEORH6IBEHDPOHAC3DZY5D7E,L7CUW2PZF5C3DDTORXW25OVH6U,"2/10/2024, 7:38:00.818 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-95665d56-7ttq5"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""40.114.177.222""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:20:02.718 PM",53IMYC47ZJANLJ6GZHR63UVZGE,WHNX7YK5ZJGLPNVDD2WPKNF6KE,"1/23/2024, 9:15:43.337 PM",NL,"credentials_failed","password_secret_bad",,"{""uuid"":""PCGTT2JKLRGG5M5VT56G6BALMA"",""name"":""Hannibal Lector"",""email"":""hannibal.lector@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""21900005"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.133"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:20:02.718 PM",WV5HSOTVZVGFXMJU4YMTDBV4AI,Y2NE527EI5CORJNWHJUGQC4BDE,"1/23/2024, 9:16:34.027 PM",NL,"credentials_failed","password_secret_bad",,"{""uuid"":""PCGTT2JKLRGG5M5VT56G6BALMA"",""name"":""Hannibal Lector"",""email"":""hannibal.lector@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""21900005"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.133"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:20:02.718 PM",LIECF7P55JHJZJKD56FKSWXIMI,ZK62Y3PV65DMXLNPVOUCQDSHZQ,"1/23/2024, 9:17:15.918 PM",NL,"credentials_failed","password_secret_bad",,"{""uuid"":""PCGTT2JKLRGG5M5VT56G6BALMA"",""name"":""Hannibal Lector"",""email"":""hannibal.lector@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""21900005"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.133"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:20:02.718 PM",74SDZTYO2BAD5IMMDMOPTWNE6E,X2KKN23ZYNCFNJ7Z5DUUZRNBT4,"1/23/2024, 9:18:06.162 PM",NL,success,"mfa_ok",,"{""uuid"":""PCGTT2JKLRGG5M5VT56G6BALMA"",""name"":""Hannibal Lector"",""email"":""hannibal.lector@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""21900005"",""platform_name"":""Edge extension"",""platform_version"":""120.0.2210.133"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:20:02.718 PM",XXQITXSL6ZF2RNL66XM5XGJC4I,NMA6KP5NQJHLHIH37Z7I5BZZEA,"1/23/2024, 9:18:48.014 PM",ZA,success,"credentials_ok",,"{""uuid"":""FWQHEJFL2VH3HBLUYSUXZJLC6E"",""name"":""Siphelele Mahlumba"",""email"":""siphelele.mahlumba@securehats.nl""}","{""app_name"":""1Password for Web"",""app_version"":""1671"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.121"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""105.244.135.185""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-33.91,""longitude"":18.4304}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:20:02.718 PM",ZZQHMGPK4FBXXPCF7WNL7IFAVU,CNVTAFSF6JETHPVXVCSZXLBA44,"1/23/2024, 9:19:17.655 PM",NL,success,"mfa_ok",,"{""uuid"":""PCGTT2JKLRGG5M5VT56G6BALMA"",""name"":""Hannibal Lector"",""email"":""hannibal.lector@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""LAPTOP-1FSV0NBD"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 10:50:05.704 PM",5FAMY6HRHRG5NKKHCOWQIUAAEE,ZYE4SQPMRVCUDKBLCYLERXYESA,"1/23/2024, 10:47:02.511 PM",ZA,success,"credentials_ok",,"{""uuid"":""FWQHEJFL2VH3HBLUYSUXZJLC6E"",""name"":""Siphelele Mahlumba"",""email"":""siphelele.mahlumba@securehats.nl""}","{""app_name"":""1Password for Web"",""app_version"":""1671"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.121"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""128.94.3.9""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:30:04.464 PM",6TGQTLBORZH7VONTFI3NLPJG3U,7F67IATVBZGL7BBM3BI657HMMQ,"1/23/2024, 9:26:07.111 PM",NL,"mfa_failed","platform_secret_bad",,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""LAPTOP-1FSV0NBD"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:30:04.464 PM",63TJ4XAACNCNVHSAFQMUHQARGA,CUAOSZ43M5AWTGN4JMB42UUOBY,"1/23/2024, 9:26:39.183 PM",NL,success,"mfa_ok",,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""LAPTOP-1FSV0NBD"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 9:30:04.464 PM",4YIEDBYNEVCZVDV6U6GKRYILSE,PVR2FCBC65GYXM2V4DEQADWK7Q,"1/23/2024, 9:27:45.689 PM",NL,success,"mfa_ok",,"{""uuid"":""PCGTT2JKLRGG5M5VT56G6BALMA"",""name"":""Hannibal Lector"",""email"":""hannibal.lector@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""LAPTOP-1FSV0NBD"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 11:10:05.797 PM",HDAKOADAAZGUTKVEAKGRPPOM2E,AZTHDX5PUVDLHEC5EPRMTW25SI,"1/23/2024, 11:08:41.132 PM",ZA,success,"credentials_ok",,"{""uuid"":""FWQHEJFL2VH3HBLUYSUXZJLC6E"",""name"":""Siphelele Mahlumba"",""email"":""siphelele.mahlumba@securehats.nl""}","{""app_name"":""1Password for Web"",""app_version"":""1671"",""platform_name"":""Microsoft Edge"",""platform_version"":""120.0.2210.121"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""105.244.135.185""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-33.91,""longitude"":18.4304}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 12:35:02.707 PM",ZED6I5BTIRHMXCKBH2G2AHUXCI,Z6QI55GJXFBVRFYVZCYFJPFQNM,"1/24/2024, 12:30:28.078 PM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-94bb99d74-pd2pj"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""20.8.61.140""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/23/2024, 10:05:05.244 PM",DVGW7DSZKVBAHEHK3UT2AQRDEE,Y2ARHMEUIZFSPHFNT3VBPBULRQ,"1/23/2024, 10:03:11.294 PM",NL,success,"mfa_ok",,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""LAPTOP-1FSV0NBD"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 6:35:05.336 AM",G7IAVFTSDZH7HGS7RZ36HAPSJQ,2HENR2S2UFDWFGFOXBWWIYXIQE,"1/24/2024, 6:30:19.576 AM",NL,success,"credentials_ok",,"{""uuid"":""AVHAFAP4PRDF5K3724I67N3CEU"",""name"":""Automated User Provisioning"",""email"":""zkv4c3mauxjbw@1passwordserviceaccounts.com""}","{""app_name"":""1Password SCIM Bridge"",""app_version"":""208041"",""platform_name"":""op-scim-bridge-con-app--v4rpius-94bb99d74-pd2pj"",""platform_version"":""amd64"",""os_name"":""Linux"",""os_version"":""11"",""ip_address"":""20.8.61.140""}","{""country"":""NL"",""region"":""North Holland"",""city"":""Amsterdam"",""latitude"":52.3759,""longitude"":4.8975}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 2:25:02.685 PM",PJMZMXHX6BH63KS6NYZIVY22UU,4IX7DG2DBFC7NMSRU56FIVF5FM,"1/24/2024, 2:24:26.984 PM",NL,success,"credentials_ok",,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""21900005"",""platform_name"":""Edge extension"",""platform_version"":""120.0.2210.61"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 2:25:02.685 PM",GWTEE6YYA5G6HD3DW53Y766DGI,FV737TIDOFGU5DATJKSTOKJPEI,"1/24/2024, 2:24:28.950 PM",NL,success,"credentials_ok",,"{""uuid"":""QD3Q2WVSVZFHZMC3O6HY3VSC6Y"",""name"":""Walter White"",""email"":""walter.white@securehats.nl""}","{""app_name"":""1Password Browser Extension"",""app_version"":""21900005"",""platform_name"":""Edge extension"",""platform_version"":""120.0.2210.61"",""os_name"":""Windows"",""os_version"":""11.0"",""ip_address"":""76.75.244.76""}","{""country"":""NL"",""region"":""North Brabant"",""city"":""Rijen"",""latitude"":51.5923,""longitude"":4.9218}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 10:30:02.589 AM",P5BBEEUGZZDCTHCQEDPYNR7LFQ,ME6UQATRXBGSNPDLXKENCMXPLI,"1/24/2024, 10:25:08.072 AM",ZA,"credentials_failed","password_secret_bad",,"{""uuid"":""Q3IELCBNUFAYXAECYF6FHCLXXQ"",""name"":""Nigel Powers"",""email"":""nigel.powers@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""DR-LT"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""105.233.97.193""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 10:30:02.589 AM",O7GYAQPGQFBVFIFSHV7EDR7OK4,IJ6JNR7OHRHW5OAMVBQAIAWB4U,"1/24/2024, 10:25:17.577 AM",ZA,"credentials_failed","password_secret_bad",,"{""uuid"":""Q3IELCBNUFAYXAECYF6FHCLXXQ"",""name"":""Nigel Powers"",""email"":""nigel.powers@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""DR-LT"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""105.233.97.193""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 10:30:02.589 AM",ED6L3XGNQJGJNMUZFXRURMRWLI,XVDJY7VVSJDNBMKJTKEJ6NE34Q,"1/24/2024, 10:25:31.604 AM",ZA,"credentials_failed","password_secret_bad",,"{""uuid"":""Q3IELCBNUFAYXAECYF6FHCLXXQ"",""name"":""Nigel Powers"",""email"":""nigel.powers@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""DR-LT"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""105.233.97.193""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
,"1/24/2024, 10:30:02.589 AM",YRXW72U7AFEVFNNCY4SOXKOFYA,K4E5RYJH2BD7RDUKZISECLD57Q,"1/24/2024, 10:25:50.482 AM",ZA,"credentials_failed","password_secret_bad",,"{""uuid"":""Q3IELCBNUFAYXAECYF6FHCLXXQ"",""name"":""Nigel Powers"",""email"":""nigel.powers@securehats.nl""}","{""app_name"":""1Password for Windows"",""app_version"":""81023003"",""platform_name"":""DR-LT"",""platform_version"":""Unknown"",""os_name"":""Windows"",""os_version"":""10.0.2009"",""ip_address"":""105.233.97.193""}","{""country"":""ZA"",""region"":""Western Cape"",""city"":""Cape Town"",""latitude"":-34.0486,""longitude"":18.4811}",,,,,,,,,,,,,,,,signinattempts,"67c96ccd-6092-48a4-a942-ac81d08a4c51","OnePasswordEventLogs_CL",
