TenantId,SourceRecordId,TimeGenerated [UTC],TimeProcessed [UTC],ActivityType,ActionType,UserName,UserPrincipalName,EventSource,SourceIPAddress,SourceIPLocation,SourceDevice,DestinationIPAddress,DestinationIPLocation,DestinationDevice,EventVendor,EventProductVersion,ActorName,ActorPrincipalName,TargetName,TargetPrincipalName,Device,UsersInsights,DevicesInsights,ActivityInsights,SourceSystem,NativeTableName,InvestigationPriority,Type,_ResourceId
16b57a29-661a-855a-1866-22d1b0a7179d,62ee6487-3811-11ee-8474-000d3a0b5c67,"8/11/2023, 6:30:18.105 AM","8/11/2023, 6:37:52.198 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename452,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-956262""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,62ee6877-3811-11ee-8474-000d3a0b5c67,"8/11/2023, 6:30:18.370 AM","8/11/2023, 6:37:52.198 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename453,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-956262""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,62ee686a-3811-11ee-8474-000d3a0b5c67,"8/11/2023, 6:30:18.370 AM","8/11/2023, 6:37:49.987 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename454,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-956262""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,635df5d3-3811-11ee-8474-000d3a0b5787,"8/11/2023, 6:30:19.136 AM","8/11/2023, 6:37:49.987 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename455,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-956262""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,62ee647a-3811-11ee-8474-000d3a0b5c67,"8/11/2023, 6:30:18.105 AM","8/11/2023, 6:37:49.987 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename456,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-956262""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,6a5c915a-3811-11ee-8474-000d3a0b5787,"8/11/2023, 6:36:30.991 AM","8/11/2023, 6:37:43.392 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename457,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-956262""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,676372b2-3811-11ee-8472-000d3a0b599c,"8/11/2023, 6:36:17.279 AM","8/11/2023, 6:37:52.043 AM",LogOn,ResourceAccess,,,SecurityEvent,-,,,,,devicename458,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7f856fb9-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:37:05.982 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename459,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7f856ff3-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:37:06.002 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename460,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7f8570af-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:37:06.527 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename461,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7f8570de-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:37:06.547 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename462,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7b10037e-3811-11ee-8474-000d3a0b500f,"8/11/2023, 6:37:00.334 AM","8/11/2023, 6:37:50.880 AM",LogOn,SpecialPrivilegesLogon,test,test@test.com,SecurityEvent,,,,,,devicename463,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,81e8607b-3811-11ee-8474-000d3a0b500f,"8/11/2023, 6:37:09.212 AM","8/11/2023, 6:37:50.880 AM",LogOn,SpecialPrivilegesLogon,test,test@test.com,SecurityEvent,,,,,,devicename464,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7f857193-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:37:06.808 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename465,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7f857206-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:37:06.829 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename466,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,81e8600b-3811-11ee-8474-000d3a0b500f,"8/11/2023, 6:37:09.201 AM","8/11/2023, 6:37:50.880 AM",LogOn,SpecialPrivilegesLogon,test,test@test.com,SecurityEvent,,,,,,devicename467,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,81e86061-3811-11ee-8474-000d3a0b500f,"8/11/2023, 6:37:09.212 AM","8/11/2023, 6:37:50.880 AM",LogOn,SpecialPrivilegesLogon,test,test@test.com,SecurityEvent,,,,,,devicename468,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7e037cfb-3811-11ee-8474-000d3a0b5946,"8/11/2023, 6:37:05.276 AM","8/11/2023, 6:37:44.989 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename469,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-941506""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7cfec269-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:49.925 AM","8/11/2023, 6:37:49.747 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename470,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,81e86056-3811-11ee-8474-000d3a0b500f,"8/11/2023, 6:37:09.211 AM","8/11/2023, 6:37:50.880 AM",LogOn,SpecialPrivilegesLogon,test,test@test.com,SecurityEvent,,,,,,devicename471,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7cfec282-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:50.830 AM","8/11/2023, 6:37:49.747 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename472,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7cfec287-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:50.835 AM","8/11/2023, 6:37:49.747 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename473,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,82fb67ec-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:37:10.134 AM","8/11/2023, 6:37:44.991 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename474,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7cfec29d-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:51.013 AM","8/11/2023, 6:37:49.748 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename475,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7cfec2b4-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:51.021 AM","8/11/2023, 6:37:49.748 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename476,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7cfec2d2-3811-11ee-8474-000d3a0b558a,"8/11/2023, 6:36:51.478 AM","8/11/2023, 6:37:49.748 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename477,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,82fb67c8-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:37:10.110 AM","8/11/2023, 6:37:44.991 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename478,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,6e9dd182-3811-11ee-8474-000d3a0b5b3a,"8/11/2023, 6:30:31.120 AM","8/11/2023, 6:37:51.612 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename479,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,81e8afe6-3811-11ee-8474-000d3a0b5787,"8/11/2023, 6:36:40.914 AM","8/11/2023, 6:37:52.705 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename480,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,6afd490a-3811-11ee-8474-000d3a0b5e42,"8/11/2023, 6:34:55.648 AM","8/11/2023, 6:37:52.663 AM",LogOn,Sign-in,test,test@test.com,Azure AD,127.0.0.1,"trafford park, united kingdom",devicename01,,,devicename481,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""ActionUncommonlyPerformedByUser"":""False"",""App"":""Office365 Shell WCSS-Client"",""Resource"":""Microsoft Graph"",""FirstTimeUserConnectedFromDevice"":""False"",""DeviceUncommonlyUsedAmongPeers"":""True"",""DeviceUncommonlyUsedInTenant"":""True"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,82fb681f-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:37:11.453 AM","8/11/2023, 6:37:44.991 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename482,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,82fb683b-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:37:11.473 AM","8/11/2023, 6:37:44.991 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename483,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,82fb68a3-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:37:11.746 AM","8/11/2023, 6:37:44.991 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename484,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,82fb6886-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:37:11.724 AM","8/11/2023, 6:37:44.991 AM",LogOn,ResourceAccess,test,test@test.com,SecurityEvent,127.0.0.1,,,,,devicename485,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-3881367877-1803122152-1111938564-3131""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,1,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5737b065-3811-11ee-8474-000d3a0b5ceb,"8/11/2023, 6:35:58.473 AM","8/11/2023, 6:37:46.906 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename486,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5737b0ce-3811-11ee-8474-000d3a0b5ceb,"8/11/2023, 6:35:58.605 AM","8/11/2023, 6:37:46.906 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename487,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5f312b56-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:36:12.183 AM","8/11/2023, 6:37:51.412 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename488,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,85b20138-3811-11ee-8472-000d3a0b599c,"8/11/2023, 6:37:15.820 AM","8/11/2023, 6:37:48.481 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename489,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5f312b88-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:36:12.211 AM","8/11/2023, 6:37:51.412 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename490,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,5737b32b-3811-11ee-8474-000d3a0b5ceb,"8/11/2023, 6:35:59.063 AM","8/11/2023, 6:37:46.906 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename491,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,63daa459-3811-11ee-8472-000d3a0b599c,"8/11/2023, 6:36:21.879 AM","8/11/2023, 6:37:51.414 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename492,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-927932""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,781e07a7-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:30:45.351 AM","8/11/2023, 6:37:49.747 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename493,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-933874""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,781e07b9-3811-11ee-8474-000d3a0b5c46,"8/11/2023, 6:30:45.351 AM","8/11/2023, 6:37:51.808 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename494,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-933874""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,7091c111-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:30:33.274 AM","8/11/2023, 6:37:49.747 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename495,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-933874""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,77df398f-3811-11ee-8474-000d3a0b587a,"8/11/2023, 6:30:43.242 AM","8/11/2023, 6:37:51.804 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename496,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-933874""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,74856540-3811-11ee-8474-000d3a0b57f3,"8/11/2023, 6:36:45.690 AM","8/11/2023, 6:37:53.378 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename497,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-912143""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,78135cec-3811-11ee-8472-000d3a0b55fc,"8/11/2023, 6:30:43.883 AM","8/11/2023, 6:37:51.808 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename498,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-933874""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,83c66d27-3811-11ee-8474-000d3a0b509d,"8/11/2023, 6:30:58.069 AM","8/11/2023, 6:37:51.808 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename499,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-933874""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,898d1fe7-3811-11ee-8472-000d3a0b599c,"8/11/2023, 6:37:22.498 AM","8/11/2023, 6:37:45.102 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename500,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-822679""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,75c8ed4d-3811-11ee-8472-000d3a0b5211,"8/11/2023, 6:36:50.318 AM","8/11/2023, 6:37:48.522 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename501,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-931197""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,57f00b60-3811-11ee-8474-000d3a0b5787,"8/11/2023, 6:36:00.262 AM","8/11/2023, 6:37:51.162 AM",LogOn,SpecialPrivilegesLogon,,,SecurityEvent,,,,,,devicename502,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-931197""}",{},"{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
16b57a29-661a-855a-1866-22d1b0a7179d,84e2eb0c-3811-11ee-8474-000d3a0b55d9,"8/11/2023, 6:37:17.064 AM","8/11/2023, 6:37:52.839 AM",LogOn,ResourceAccess,,,SecurityEvent,127.0.0.1,,,,,devicename503,,,,,,,,"{""OnPremisesSID"":""S-1-5-21-2680824871-1255999119-832436803-931197""}","{""IsLocalAdmin"":""True""}","{""LastTimeUserPerformedAction"":""08/11/2023 00:00:00"",""UncommonHighVolumeOfActions"":""False""}",,,0,BehaviorAnalytics,
