"TimeGenerated [UTC]","severity_name","risk_posture_name","account_id","team_id","team_name",location,"device_owner_id","device_owner_email","device_owner_first_name","device_owner_middle_name","device_owner_last_name","device_time [UTC]","device_info_tag1","device_info_tag2","detection_app","device_operator","zdevice_id","detection_app_version","detection_app_instance_id","device_os","device_jailbroken","device_os_version","device_model","device_id","device_type","mdm_device_id","mdm_alt_ids","threat_name","threat_category","threat_uuid","threat_display_name","threat_vector","mitre_tactics","child_threat_uuids","triggered_actions","threat_status","device_ip","gateway_mac","gateway_ip","base_station","attacker_ip","attacker_mac","attacker_ssid","attacker_bssid",network,"network_bssid","external_network","external_ip","network_interface","network_encryption","subnet_mask",certificate,"stagefright_vulnerability_report","jailbreak_reasons",process,"sideloaded_app_package","sideloaded_app_name","sideloaded_app_developer",event,"file_name","file_path","file_hash","suspected_url",module,"profile_category","profile_description","profile_identifier","profile_name","profile_type","profile_risk","malware_list","package_name","action_triggered","installer_source","malware_family","vulnerable_os_version","expected_os_version","vulnerable_security_patch","expected_security_patch","device_manufacturer","build_information","detected_url","ip_of_detected_url","device_mac","android_enterprise_management_state","android_enterprise_access_network_states","additional_properties",TenantId,Type,"_ResourceId"
"4/14/2026, 10:08:53.088 PM",LOW,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13","633865a2-ca67-47ed-b678-fcc182bc1959",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","5.5.3","666bf2d7-13bd-53de-9d61-94f9829c03c5",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"DEVELOPER_OPTIONS_ON",SINGULAR,"6909b688-9b4e-4189-952e-c1705466d028","Developer Options",Device,"[""Impact""]","[]","[]",Pending,"188.23.94.8",,,,,,,,WifiName,"c1:77:03:e5:f4:cb",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:20:19.045 PM",CRITICAL,,"7f22e442-02e9-4c68-ae00-976ab46d6903","1684ebfd-9bbd-450a-b229-289bf97a69cd",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-84dbbdc5-428a-41ca-b586-419b6a39b9e9@test.com",,,,,,,MTD,,"b0292b40-4cca-421e-982c-89bd2dd3a7f2","5.5.3","07685c21-fbb7-5fd6-b0db-4efbd938cc44",ios,false,"17.5.1","iPhone14,6","6a7bf563-04ad-4777-83d2-3bec8e672667",,,,"APP_TAMPERING",SINGULAR,"11ecd6df-249e-4985-9a22-a5b562873c06","App Tampering",Device,"[""Persistence"",""Defense Evasion"",""Privilege Escalation"",""Execution""]","[]","[]",Pending,"21.89.114.180",,,,,,,,WifiName,"22:91:02:f2:25:0c",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:20:21.331 PM",ELEVATED,,"7f22e442-02e9-4c68-ae00-976ab46d6903","1684ebfd-9bbd-450a-b229-289bf97a69cd",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-84dbbdc5-428a-41ca-b586-419b6a39b9e9@test.com",,,,,,,MTD,,"b0292b40-4cca-421e-982c-89bd2dd3a7f2","5.5.3","07685c21-fbb7-5fd6-b0db-4efbd938cc44",ios,false,"17.5.1","iPhone14,6","6a7bf563-04ad-4777-83d2-3bec8e672667",,,,"IOS_NOT_UPDATED",SINGULAR,"11ba1563-bd8f-4e07-85f4-77180dc37c80","Vulnerable iOS Version",Device,"[""Impact""]","[]","[]",Pending,"21.89.114.180",,,,,,,,WifiName,"22:91:02:f2:25:0c",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,"17.0.3","17.4.1",,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:20:23.248 PM",ELEVATED,,"7f22e442-02e9-4c68-ae00-976ab46d6903","1684ebfd-9bbd-450a-b229-289bf97a69cd",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-84dbbdc5-428a-41ca-b586-419b6a39b9e9@test.com",,,,,,,MTD,,"b0292b40-4cca-421e-982c-89bd2dd3a7f2","5.5.3","07685c21-fbb7-5fd6-b0db-4efbd938cc44",ios,false,"17.5.1","iPhone14,6","6a7bf563-04ad-4777-83d2-3bec8e672667",,,,"PASSCODE_NOT_ENABLED",SINGULAR,"08a849f4-14c3-454c-89d9-5e53895309e8","Device Pin",Device,"[""Impact""]","[]","[]",Pending,"21.89.114.180",,,,,,,,WifiName,"22:91:02:f2:25:0c",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:08:55.115 PM",CRITICAL,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13","633865a2-ca67-47ed-b678-fcc182bc1959",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","5.5.3","666bf2d7-13bd-53de-9d61-94f9829c03c5",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK",COMPOSITE,"03193e7b-d92b-4ced-b0b6-56ae4c02f846","Device Compromised via Phishing Attack",Network,"[""Initial Access"",""Credential Access"",""Network Effects"",""Persistence"",""Impact"",""Privilege Escalation"",""Execution""]","[""4d839bff-68b2-24ae-c28d-7320f114c62"",""74ffc1de-4145-8cb5-6085-e5334e13abd"",""187a93de-12a4-2a80-4be5-81c1124821b5""]","[]",Pending,"188.23.94.8",,,,,,,,WifiName,"c1:77:03:e5:f4:cb",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:23:05.066 PM",LOW,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed","0286fa03-a478-4a4b-8598-ae59109557b0",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","5.5.3","3cdf7992-175d-58b4-bf3d-8d59550ddba1",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"UNSECURED_WIFI_NETWORK",SINGULAR,"924994be-bc92-424e-b021-5d8fafe8bdff","Unsecured WiFi Network",Network,"[""Initial Access"",""Network Effects"",""Collection"",""Exfiltration""]","[]","[]",Pending,"171.125.251.120",,,,,,,,WifiName,"1f:d9:b6:95:ab:f0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:08:57.235 PM",CRITICAL,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13","633865a2-ca67-47ed-b678-fcc182bc1959",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","5.5.3","666bf2d7-13bd-53de-9d61-94f9829c03c5",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"APP_TAMPERING",SINGULAR,"d435035c-7bc2-4b7f-a2ff-c791476c1254","App Tampering",Device,"[""Persistence"",""Defense Evasion"",""Privilege Escalation"",""Execution""]","[]","[]",Pending,"188.23.94.8",,,,,,,,WifiName,"c1:77:03:e5:f4:cb",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 7:30:57.556 PM",LOW,,"b7afdc8e-5b5e-4a4c-b446-ae3ac71ac3dc","74e8e3a9-7b39-47b1-b7ad-3bb97777297d",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-de0a9144-e270-4714-8333-16b95b71a711@test.com",,,,,,,MTD,,"69d01a8c-3cdc-4f82-ac51-04883ef38424","5.4.11","dc6ca26d-0203-5cb6-87c3-9c5d0bc302f9",android,false,10,"SM-M307F","23734632-8adf-4baa-a2d4-89f7ea35acdb",,,,"DEVELOPER_OPTIONS_ON",SINGULAR,"034d5675-7e19-4ca1-a576-222a44fc3b32","Developer Options",Device,"[""Impact""]","[]","[]",Pending,"46.198.153.89",,,,,,,,WifiName,"b7:db:b6:96:f0:91",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:23:17.131 PM",CRITICAL,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed","0286fa03-a478-4a4b-8598-ae59109557b0",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","5.5.3","3cdf7992-175d-58b4-bf3d-8d59550ddba1",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK",COMPOSITE,"c871ec86-5ccc-4004-b0a9-746bb51eca50","Device Compromised via Phishing Attack",Network,"[""Initial Access"",""Credential Access"",""Network Effects"",""Persistence"",""Impact"",""Privilege Escalation"",""Execution""]","[""4d839bff-68b2-24ae-c28d-7320f114c62"",""74ffc1de-4145-8cb5-6085-e5334e13abd"",""187a93de-12a4-2a80-4be5-81c1124821b5""]","[]",Pending,"171.125.251.120",,,,,,,,WifiName,"1f:d9:b6:95:ab:f0",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 9:52:07.413 PM",ELEVATED,,"ef3f0a8c-4866-403e-b31f-95c21d65b29d","28838468-c9da-4932-b2d6-447cc4b1db20",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-c9dca281-178b-4fad-a2a7-ab1c0b573502@test.com",,,,,,,MTD,,"50a0bed3-1ef6-4d22-b380-031045db0110","5.4.11","c743571e-ce06-5714-8212-df7dcc5ff47a",android,false,10,"SM-M307F","96930066-242b-4499-9108-fd98b38192b6",,,,"USB_DEBUGGING_ON",SINGULAR,"5e366c69-8cef-47d4-9536-706c184b60f4","USB Debugging Mode",Device,"[""Initial Access"",""Impact""]","[]","[]",Pending,"181.72.252.145",,,,,,,,WifiName,"0c:09:34:ca:00:1a",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:25:01.478 PM",CRITICAL,,"b3f37aa9-6816-4743-be14-fff3b3243eb2","46de1ed5-b5e0-4f9e-a226-8787b23eee1f",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","5.5.3","9f3d4a88-cf6e-5389-a24a-014db75dfc6a",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK",COMPOSITE,"ecaab838-cc45-446b-82c0-6c6a31dbfac7","Device Compromised via Phishing Attack",Network,"[""Initial Access"",""Credential Access"",""Network Effects"",""Persistence"",""Impact"",""Privilege Escalation"",""Execution""]","[""4d839bff-68b2-24ae-c28d-7320f114c62"",""74ffc1de-4145-8cb5-6085-e5334e13abd"",""187a93de-12a4-2a80-4be5-81c1124821b5""]","[]",Pending,"3.137.131.146",,,,,,,,WifiName,"8b:f3:35:51:70:ef",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 9:52:18.782 PM",CRITICAL,,"ef3f0a8c-4866-403e-b31f-95c21d65b29d","28838468-c9da-4932-b2d6-447cc4b1db20",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-c9dca281-178b-4fad-a2a7-ab1c0b573502@test.com",,,,,,,MTD,,"50a0bed3-1ef6-4d22-b380-031045db0110","5.4.11","c743571e-ce06-5714-8212-df7dcc5ff47a",android,false,10,"SM-M307F","96930066-242b-4499-9108-fd98b38192b6",,,,"APK_SUSPECTED",SINGULAR,"9132b573-1156-4a01-a374-b6266aced346","Suspicious Android App",Malware,"[""Initial Access"",""Credential Access"",""Persistence"",""Collection"",""Impact"",""Exfiltration"",""Execution""]","[]","[]",Pending,"181.72.252.145",,,,,,,,WifiName,"0c:09:34:ca:00:1a",,,,,,,,,Magisk,,,,,"/data/app/~~BGs2qY-CoCa-4p6_BuYQlw==/com.topjohnwu.magisk-sLtgWyC1nqZawrnmczsp0w==/base.apk",,4475064c5f6a5474e31f2f3dfafc22ed,,,,,,,,,"trojan : 5.0",,"Silent Alert",,"EXPLOIT, HACKTOOL",,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:25:07.601 PM",ELEVATED,,"b3f37aa9-6816-4743-be14-fff3b3243eb2","46de1ed5-b5e0-4f9e-a226-8787b23eee1f",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","5.5.3","9f3d4a88-cf6e-5389-a24a-014db75dfc6a",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"PASSCODE_NOT_ENABLED",SINGULAR,"de86fc39-df21-473c-9276-33a36b30a6b2","Device Pin",Device,"[""Impact""]","[]","[]",Pending,"3.137.131.146",,,,,,,,WifiName,"8b:f3:35:51:70:ef",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 9:56:45.699 PM",ELEVATED,,"bff70da0-bf83-4dd3-bd12-0fcbbf9d266c","e4c6b9ee-066f-4e7c-bddc-184b61037ca3",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-bcc67cc0-4418-4212-9e20-240e5b2b1ebc@test.com",,,,,,,MTD,,"da0095ee-ed39-4ffe-9a39-a0464b933d14","5.4.11","07285293-7b1b-5091-b625-11b78effaf47",android,false,10,"SM-M307F","e80b9763-41d3-460e-9104-8d367c736792",,,,"USB_DEBUGGING_ON",SINGULAR,"8a8aadfa-aaba-4127-ac30-5640ae8d3ab6","USB Debugging Mode",Device,"[""Initial Access"",""Impact""]","[]","[]",Pending,"152.122.235.98",,,,,,,,WifiName,"7e:24:bc:18:13:98",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,,,,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:08:59.336 PM",ELEVATED,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13","633865a2-ca67-47ed-b678-fcc182bc1959",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","5.5.3","666bf2d7-13bd-53de-9d61-94f9829c03c5",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"IOS_NOT_UPDATED",SINGULAR,"b4a17813-3de1-4c4b-8e3b-3f039cf1a710","Vulnerable iOS Version",Device,"[""Impact""]","[]","[]",Pending,"188.23.94.8",,,,,,,,WifiName,"c1:77:03:e5:f4:cb",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,"17.0.3","17.4.1",,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
"4/14/2026, 10:25:05.718 PM",ELEVATED,,"b3f37aa9-6816-4743-be14-fff3b3243eb2","46de1ed5-b5e0-4f9e-a226-8787b23eee1f",Default,"{""gps_latitude"":null,""gps_longitude"":null,""location_accuracy"":null}",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","5.5.3","9f3d4a88-cf6e-5389-a24a-014db75dfc6a",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"IOS_NOT_UPDATED",SINGULAR,"43114e2b-0428-42b1-b9a5-e44bfcb0ae86","Vulnerable iOS Version",Device,"[""Impact""]","[]","[]",Pending,"3.137.131.146",,,,,,,,WifiName,"8b:f3:35:51:70:ef",,,,,,,,,,,,,,,,,,,,,,,,,,,"Silent Alert",,,"17.0.3","17.4.1",,,,,null,,,"{""ownership"":""PERSONALLY_OWNED"",""managementMode"":""PROFILE_OWNER"",""managementAppPackageName"":""com.zimperium.mtd"",""workProfileState"":""WORK_PROFILE_PRESENT""}","[{""networkTransport"":""[\""WIFI\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""},{""networkTransport"":""[\""WIFI\"", \""VPN\""]"",""wifiSecurityLevel"":""WIFI_SECURITY_UNSPECIFIED"",""privateDnsState"":""INACTIVE""}]","{""key1"":""value1"",""key2"":""value2""}","66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumThreatLogV2_CL",
