"TimeGenerated [UTC]","severity_name","risk_posture_name","account_id","device_owner_id","device_owner_email","device_owner_first_name","device_owner_middle_name","device_owner_last_name","device_time [UTC]","device_info_tag1","device_info_tag2","detection_app","device_operator","zdevice_id","detection_app_instance_id","detection_app_version","device_os","device_jailbroken","device_os_version","device_model","device_id","device_type","mdm_device_id","mdm_alt_ids","threat_name","threat_uuid","threat_display_name","threat_status","mitigation_reason",TenantId,Type,"_ResourceId"
"4/14/2026, 10:23:15.039 PM",LOW,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"UNSECURED_WIFI_NETWORK","924994be-bc92-424e-b021-5d8fafe8bdff","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:17.030 PM",LOW,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"DEVELOPER_OPTIONS_ON","19363902-5108-4787-9df4-6673d3e158bc","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:21.077 PM",CRITICAL,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"APP_TAMPERING","b6f7482d-9808-488e-9e76-5cd4520b1cd7","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:23.141 PM",ELEVATED,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"IOS_NOT_UPDATED","d6338964-e878-4d5a-8fb7-05cc2fccf956","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:25.431 PM",ELEVATED,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"PASSCODE_NOT_ENABLED","4621683c-0d22-43d5-9e61-9d62dde4588c","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:27.333 PM",ELEVATED,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"MALICIOUS_WEBSITE","76d97bbb-7eaf-49e1-90eb-7e74f1e0f6e7","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:29.345 PM",CRITICAL,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"COMPROMISED_NETWORK","a40575ef-c535-42ef-a315-2e659dfaec4a","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:23:31.591 PM",NORMAL,,"9a53d962-7f45-46e8-8ce7-c97f7904a1ed",,"test-2fca29ed-596c-4efc-8e67-4d6f6828a4c3@test.com",,,,,,,MTD,,"04f70f0c-a242-46d9-a976-22242cdfedf0","3cdf7992-175d-58b4-bf3d-8d59550ddba1","5.5.3",ios,false,"17.5.1","iPhone14,6","029997ed-818f-4334-9b9c-5881a77df022",,,,"CAPTIVE_PORTAL","6663c2e0-67f4-4842-967a-7822f93c7c98","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:24:59.234 PM",LOW,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"UNSECURED_WIFI_NETWORK","e7fc066b-a334-480d-b023-406621e2e924","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:01.294 PM",LOW,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"DEVELOPER_OPTIONS_ON","078e8b58-d877-488a-bfbb-ea3c39af9a64","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:05.543 PM",CRITICAL,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"APP_TAMPERING","2297575c-0394-4e65-9a7d-6cb132034160","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:03.291 PM",CRITICAL,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK","ecaab838-cc45-446b-82c0-6c6a31dbfac7","Device Compromised via Phishing Attack",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:07.409 PM",ELEVATED,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"IOS_NOT_UPDATED","43114e2b-0428-42b1-b9a5-e44bfcb0ae86","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:11.588 PM",ELEVATED,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"MALICIOUS_WEBSITE","495fd75d-21b8-4a4b-a7c0-3bae71279ca0","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:13.608 PM",CRITICAL,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"COMPROMISED_NETWORK","9646f32e-8fb5-4d47-99d9-dc33aa61f6af","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:15.656 PM",NORMAL,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"CAPTIVE_PORTAL","ca805ca7-6917-48e3-938b-3e7101c51008","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:25:17.804 PM",LOW,,"b3f37aa9-6816-4743-be14-fff3b3243eb2",,"test-1f949cb3-e7f3-4c9d-9bd5-ca897092b191@test.com",,,,,,,MTD,,"d3741a90-cbee-4821-9bb7-adf5153ba531","9f3d4a88-cf6e-5389-a24a-014db75dfc6a","5.5.3",ios,false,"17.5.1","iPhone14,6","ff8e8a66-76a7-4a99-b311-ef2610d3b3e3",,,,"DANGERZONE_CONNECTED","b4db1f33-0dfa-4c25-aa9d-cf01670980b0","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:19.598 PM",LOW,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"UNSECURED_WIFI_NETWORK","973719b7-a655-4edc-ad30-5fbd0aa557e8","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:29.820 PM",ELEVATED,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"PASSCODE_NOT_ENABLED","7f41dd56-534f-4958-9786-5891cc624536","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:08:57.129 PM",CRITICAL,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK","03193e7b-d92b-4ced-b0b6-56ae4c02f846","Device Compromised via Phishing Attack",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:08:59.202 PM",CRITICAL,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"APP_TAMPERING","d435035c-7bc2-4b7f-a2ff-c791476c1254","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:09:01.214 PM",ELEVATED,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"IOS_NOT_UPDATED","b4a17813-3de1-4c4b-8e3b-3f039cf1a710","Vulnerable iOS Version",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:09:03.281 PM",ELEVATED,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"PASSCODE_NOT_ENABLED","094ba6cf-56ad-4482-9148-7714f903cca6","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:09:05.409 PM",ELEVATED,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"MALICIOUS_WEBSITE","54bc85b1-f3b7-4b0d-a232-6ef3a26b4bd7","Phishing Protection - Linked Tapped",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:09:07.520 PM",CRITICAL,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"COMPROMISED_NETWORK","fff43af6-b60a-4846-9329-5782f14a9ed2","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:09:09.579 PM",NORMAL,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"CAPTIVE_PORTAL","3f395b34-25fb-478f-99f6-d3e002574bab","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:09:11.569 PM",LOW,,"6dae48a3-3fb3-47d5-a3e4-19e161752f13",,"test-37f20c63-e6a2-4312-aaf0-dce51c092f7a@test.com",,,,,,,MTD,,"2abc3237-529a-4745-b4f5-a862621156f2","666bf2d7-13bd-53de-9d61-94f9829c03c5","5.5.3",ios,false,"17.5.1","iPhone14,6","0688ba95-9c29-48e2-ab60-7e2ca89fff40",,,,"DANGERZONE_CONNECTED","296511bb-86b0-4a68-a5bb-24c30b0ffc44","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:10:10.900 PM",LOW,,"a81f2d39-3da9-47f7-b5fc-a0d995ae75bd",,"test-2f4dfaf9-7498-4a9d-abea-f1cf2a9a4194@test.com",,,,,,,MTD,,"5fe04e6a-6f15-472e-9810-eff84f3c9159","91b47bbf-6ce0-5f2a-92f5-19213422fc7d","5.4.11",android,false,10,"SM-M307F","a37b677e-b658-427e-85fe-d69cc4d44a89",,,,"UNSECURED_WIFI_NETWORK","60d90cf9-1f45-4237-94cc-2f736d03e83d","Unsecured WiFi Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:10:12.878 PM",LOW,,"a81f2d39-3da9-47f7-b5fc-a0d995ae75bd",,"test-2f4dfaf9-7498-4a9d-abea-f1cf2a9a4194@test.com",,,,,,,MTD,,"5fe04e6a-6f15-472e-9810-eff84f3c9159","91b47bbf-6ce0-5f2a-92f5-19213422fc7d","5.4.11",android,false,10,"SM-M307F","a37b677e-b658-427e-85fe-d69cc4d44a89",,,,"DEVELOPER_OPTIONS_ON","f88c7fba-4089-46f4-b9cf-a5eac9472683","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:10:15.104 PM",CRITICAL,,"a81f2d39-3da9-47f7-b5fc-a0d995ae75bd",,"test-2f4dfaf9-7498-4a9d-abea-f1cf2a9a4194@test.com",,,,,,,MTD,,"5fe04e6a-6f15-472e-9810-eff84f3c9159","91b47bbf-6ce0-5f2a-92f5-19213422fc7d","5.4.11",android,false,10,"SM-M307F","a37b677e-b658-427e-85fe-d69cc4d44a89",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK","f1815cd5-967b-4c05-8db7-77791fea3559","Device Compromised via Phishing Attack",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:10:17.020 PM",CRITICAL,,"a81f2d39-3da9-47f7-b5fc-a0d995ae75bd",,"test-2f4dfaf9-7498-4a9d-abea-f1cf2a9a4194@test.com",,,,,,,MTD,,"5fe04e6a-6f15-472e-9810-eff84f3c9159","91b47bbf-6ce0-5f2a-92f5-19213422fc7d","5.4.11",android,false,10,"SM-M307F","a37b677e-b658-427e-85fe-d69cc4d44a89",,,,"APP_TAMPERING","e00affc1-540a-43e5-8a73-5be4d6597192","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:26.112 PM",CRITICAL,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK","d84fa790-4488-4538-beab-39e8d4a974f2","Device Compromised via Phishing Attack",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:28.090 PM",CRITICAL,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"APP_TAMPERING","870e159d-742c-41d5-8201-213ae4f54107","App Tampering",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:14:36.421 PM",CRITICAL,,"10f89733-6dbe-4eb6-9aa7-d6db7bdfc8a2",,"test-2f68cbda-a07b-44e5-b5f1-e58a8fbf1d15@test.com",,,,,,,MTD,,"8420f478-0927-40d4-806d-ea0f111ccb39","0a04adc2-77f2-5448-a48c-7d5ab9b39df4","5.4.11",android,false,10,"SM-M307F","f37477a0-88fc-4ef2-9a12-a35574b5dba0",,,,"COMPROMISED_NETWORK","05c9fa9a-7895-46da-9b10-6c370b34b592","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:16:53.454 PM",LOW,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"DEVELOPER_OPTIONS_ON","d1b121e2-e8cc-417d-8db3-bfa7542a90a8","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:17:07.979 PM",NORMAL,,"793a27c2-e6a7-491f-98cb-71c2fce2cf73",,"test-304db9b4-8bde-4c0f-9075-296ada3bd88f@test.com",,,,,,,MTD,,"1510cd54-b23a-4ba7-827b-099b9674e510","0b480e1e-605f-565f-b135-6f174c07754b","5.4.11",android,false,10,"SM-M307F","ad7ca7e4-93fd-4f5f-a31b-79937f2ea69f",,,,"CAPTIVE_PORTAL","4947dfe3-0cee-4b5c-86e1-81abdd703f91","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:18:48.041 PM",ELEVATED,,"2e4a204b-88fd-4186-9fbf-b7eaddeec3ca",,"test-d9ca703d-bff7-4e49-9e7c-3c55b5c48f93@test.com",,,,,,,MTD,,"8ba3bc47-42eb-41ba-bde4-1252e10c6a3d","03e1086b-899e-50a1-9e16-a6ebf49b1e59","5.4.11",android,false,10,"SM-M307F","5423fdcc-47d4-4a50-8447-63430e557133",,,,"PASSCODE_NOT_ENABLED","b8d339a2-f083-4c4c-be0d-aafcf2109d15","Device Pin",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:21.626 PM",LOW,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"DEVELOPER_OPTIONS_ON","16052839-cc0f-4a5e-b750-b12128d1e063","Developer Options",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:23.642 PM",CRITICAL,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"DEVICE_COMPROMISED_VIA_PHISHING_ATTACK","cbcff93c-46dd-4d5b-a1c4-296ee3b23ad7","Device Compromised via Phishing Attack",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:33.986 PM",CRITICAL,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"COMPROMISED_NETWORK","52248aa5-ef55-41d4-945a-cebf00489221","Compromised Network",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:36.018 PM",NORMAL,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"CAPTIVE_PORTAL","59995f19-1f98-4c38-af31-bbb7714cd57e","Captive Portal",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:38:38.002 PM",LOW,,"721169eb-7034-4901-aa22-2ea0466fb217",,"test-f8ea7b03-0ee3-4042-ad77-db02eeafb8af@test.com",,,,,,,MTD,,"ba79dbda-97d3-4bd0-bf38-350b29362c96","2107da2e-df6b-5bc1-91d4-2c05a7862768","5.5.3",ios,false,"17.5.1","iPhone14,6","6b4fdb37-df54-42e0-a33e-a5287e39c031",,,,"DANGERZONE_CONNECTED","b0e12355-03f0-43b5-8f67-b51aa0f65919","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
"4/14/2026, 10:49:48.673 PM",LOW,,"755727e8-8e27-4995-ba03-fa07a3de1713",,"test-adfada12-d288-4c51-8f57-b61833681b9f@test.com",,,,,,,MTD,,"dc0c1188-b46e-4c77-bc1e-28a605ab8340","01f36bdb-f39c-5c6e-8807-73f753b5c527","5.5.3",ios,false,"17.5.1","iPhone14,6","a010e03e-5de2-45d8-9f68-30254d2f871b",,,,"DANGERZONE_CONNECTED","64362364-efc0-48fa-b740-8e4a5159a9b7","Danger Zone Connected",Resolved,,"66f480f8-6176-422e-90d6-eb68b467f484","ZimperiumMitigationLogV2_CL",
